Depth (DAS),interval velocity,interval traveltime,fb,trace#,Depth,P wave first break ms,"P wave first break, s","Vertical travel time, s","Average velocity, m/s","Inverval velocity (11 m interval), m/s",,,,,offset (m)
269.544,1846.518212,0.000552933,0.147993361,265,264,170.1999969,0.170199997,0.144329309,1829.150311,2137.891699,,,,,
270.565,1877.258158,0.000543878,0.14853724,266,265,170.8000031,0.170800003,0.144991595,1827.692155,1995.799518,,,,,
271.586,2042.647393,0.000499842,0.149037081,267,266,171.5,0.1715,0.145738679,1825.184657,1869.29104,,,,,
272.607,2119.618678,0.00048169,0.149518771,268,267,171.8000031,0.171800003,0.146145502,1826.946415,1901.723977,,,,,
273.628,2048.312242,0.000498459,0.150017231,269,268,171.8999939,0.171899994,0.146381303,1830.834916,1904.139017,,,,,
274.649,1946.682646,0.000524482,0.150541713,270,269,172.5,0.1725,0.147042282,1829.405772,1846.518212,,,,,
275.67,1948.172897,0.000524081,0.151065793,271,270,173,0.173,0.147617757,1829.048247,1877.258158,,,,,
276.691,2250.147837,0.000453748,0.151519541,272,271,174.1000061,0.174100006,0.148705377,1822.395439,2042.647393,,,,,
277.712,1856.468635,0.000549969,0.15206951,273,272,174.3000031,0.174300003,0.149024177,1825.207195,2119.618678,,,,,
278.733,1858.561666,0.00054935,0.15261886,274,273,174.5,0.1745,0.149342127,1828.017353,2048.312242,,,,,
279.754,1860.372677,0.000548815,0.153167675,275,274,174.8000031,0.174800003,0.149744907,1829.77843,1946.682646,,,,,
280.775,1956.161,0.000521941,0.153689615,276,275,175.3000031,0.175300003,0.150318512,1829.448652,1948.172897,,,,,
281.796,1834.070234,0.000556685,0.154246301,277,276,175.5,0.1755,0.150634286,1832.252187,2250.147837,,,,,
282.817,1807.518373,0.000564863,0.154811163,278,277,175.6000061,0.175600006,0.150863331,1836.098923,1856.468635,,,,,
283.838,1727.752727,0.000590941,0.155402104,279,278,175.8999939,0.175899994,0.151263371,1837.854059,1858.561666,,,,,
284.859,1898.695911,0.000537738,0.155939842,280,279,176.8000031,0.176800003,0.152179226,1833.364556,1860.372677,,,,,
285.88,1839.234171,0.000555122,0.156494964,281,280,177.3000031,0.177300003,0.152750772,1833.051294,1956.161,,,,,
286.901,1756.509569,0.000581266,0.157076231,282,281,177.6000061,0.177600006,0.153149529,1834.808124,1834.070234,,,,,
287.922,2110.465251,0.00048378,0.15756001,283,282,178.8999939,0.178899994,0.154410748,1826.297741,1807.518373,,,,,
288.943,2113.239761,0.000483144,0.158043155,284,283,179.1000061,0.179100006,0.154722632,1829.079536,1727.752727,,,,,
289.964,2004.695709,0.000509304,0.158552459,285,284,179.3999939,0.179399994,0.155120174,1830.83859,1898.695911,,,,,
290.985,2042.858014,0.00049979,0.159052249,286,285,179.6000061,0.179600006,0.155430566,1833.616174,1839.234171,,,,,
292.006,2244.473828,0.000454895,0.159507144,287,286,180.1999969,0.180199997,0.15608664,1832.315694,1756.509569,,,,,
293.027,2247.615106,0.000454259,0.159961403,288,287,180.3999939,0.180399994,0.156395778,1835.087896,2110.465251,,,,,
294.048,2085.163153,0.00048965,0.160451053,289,288,181,0.181,0.157051236,1833.796455,2113.239761,,,,,
295.069,1945.206512,0.00052488,0.160975933,290,289,181.3000031,0.181300003,0.157445999,1835.549975,2004.695709,,,,,
296.09,2050.874601,0.000497836,0.16147377,291,290,182,0.182,0.158187817,1833.263804,2042.858014,,,,,
297.111,2169.217118,0.000470677,0.161944446,292,291,182.6000061,0.182600006,0.158842638,1832.00181,2244.473828,,,,,
298.132,2054.513798,0.000496955,0.162441401,293,292,182.8000031,0.182800003,0.15914904,1834.758166,2247.615106,,,,,
299.153,2094.736133,0.000487412,0.162928813,294,293,183,0.183,0.159454703,1837.512441,2085.163153,,,,,
300.174,1828.731729,0.00055831,0.163487124,295,294,183.6000061,0.183600006,0.160108462,1836.255227,1945.206512,,,,,
301.195,1746.240624,0.000584685,0.164071808,296,295,183.6999969,0.183699997,0.160325669,1840.004797,2050.874601,,,,,
302.216,1695.503396,0.000602181,0.164673989,297,296,183.8000031,0.183800003,0.160542027,1843.75397,2169.217118,,,,,
303.237,1925.509573,0.000530249,0.165204238,298,297,184,0.184,0.160844939,1846.498884,2054.513798,,,,,
304.258,2066.657234,0.000494035,0.165698273,299,298,185,0.185,0.161847024,1841.244855,2094.736133,,,,,
305.279,2068.404225,0.000493617,0.16619189,300,299,185.6999969,0.185699997,0.162586842,1839.017211,2176.204705,,,,,
306.3,2033.21987,0.000502159,0.166694049,301,300,186.1000061,0.186100006,0.163063786,1839.770849,1828.731729,,,,,
307.321,1963.943678,0.000519872,0.167213922,302,301,186.3999939,0.186399994,0.163452596,1841.512509,1746.240624,,,,,
308.342,1868.653226,0.000546383,0.167760305,303,302,186.8999939,0.186899994,0.164016371,1841.27961,1695.503396,,,,,
309.363,1809.980428,0.000564094,0.168324399,304,303,187,0.187,0.164228574,1844.989536,1925.509573,,,,,
310.384,2038.405786,0.000500882,0.168825281,305,304,187.3999939,0.187399994,0.164703618,1845.739663,2066.657234,,,,,
311.405,2003.776989,0.000509538,0.169334818,306,305,188.5,0.1885,0.16579394,1839.632985,2068.404225,,,,,
312.426,1872.097701,0.000545378,0.169880196,307,306,188.8999939,0.188899994,0.166268615,1840.395437,2033.21987,,,,,
313.447,1873.763198,0.000544893,0.170425089,308,307,189.3000031,0.189300003,0.166742892,1841.157941,1963.943678,,,,,
314.468,1875.202214,0.000544475,0.170969563,309,308,189.5,0.1895,0.167040454,1843.864717,1868.653226,,,,,
315.489,1941.16594,0.000525973,0.171495536,310,309,189.8000031,0.189800003,0.167425573,1845.596188,1809.980428,,,,,
316.51,1909.518077,0.00053469,0.172030226,311,310,190.1999969,0.190199997,0.167898431,1846.354361,2038.405786,,,,,
317.531,1943.159759,0.000525433,0.172555659,312,311,190.6000061,0.190600006,0.168370903,1847.112501,2003.776989,,,,,
318.552,1818.524456,0.000561444,0.173117103,313,312,191.3000031,0.191300003,0.169108167,1844.972988,1872.097701,,,,,
319.573,1912.218292,0.000533935,0.173651038,314,313,191.6999969,0.191699997,0.169580021,1845.736293,1873.763198,,,,,
320.594,1913.464652,0.000533587,0.174184625,315,314,192.3000031,0.192300003,0.170228539,1844.579064,1875.202214,,,,,
321.615,1821.170019,0.000560629,0.174745253,316,315,192.6999969,0.192699997,0.170699734,1845.345581,1941.16594,,,,,
322.636,1948.200104,0.000524073,0.175269327,317,316,193.1999969,0.193199997,0.17125919,1845.156454,1909.518077,,,,,
323.657,1916.548342,0.000532729,0.175802055,318,317,194,0.194,0.172084494,1842.118329,1943.159759,,,,,
324.678,1917.984532,0.00053233,0.176334385,319,318,194.1999969,0.194199997,0.172377308,1844.790383,1818.524456,,,,,
325.699,1855.889917,0.00055014,0.176884525,320,319,194.5,0.1945,0.172758332,1846.510076,1912.218292,,,,,
326.72,1888.170527,0.000540735,0.17742526,321,320,194.6999969,0.194699997,0.173049974,1849.176817,1913.464652,,,,,
327.741,1888.920454,0.00054052,0.177965781,322,321,195.1999969,0.195199997,0.173607827,1848.994981,1821.170019,,,,,
328.762,1827.406247,0.000558715,0.178524496,323,322,195.8000031,0.195800003,0.174254424,1847.872739,1948.200104,,,,,
329.783,1890.606404,0.000540038,0.179064535,324,323,196.6000061,0.196600006,0.175078985,1844.88161,1916.548342,,,,,
330.804,2029.509735,0.000503077,0.179567612,325,324,196.8999939,0.196899994,0.175458068,1846.595052,1917.984532,,,,,
331.825,2279.188171,0.000447967,0.180015578,326,325,197.3000031,0.197300003,0.175925856,1847.369152,1855.889917,,,,,
332.846,2378.546417,0.000429254,0.180444832,327,326,198.1000061,0.198100006,0.176750166,1844.411284,1888.170527,,,,,
333.867,2032.975084,0.00050222,0.180947052,328,327,198.5,0.1985,0.177217437,1845.190891,1888.920454,,,,,
334.888,2111.827515,0.000483468,0.181430519,329,328,198.8000031,0.198800003,0.177595021,1846.89862,1827.406247,,,,,
335.909,1865.102939,0.000547423,0.181977942,330,329,199.1000061,0.199100006,0.177972138,1848.603965,1890.606404,,,,,
336.93,1748.646239,0.00058388,0.182561822,331,330,199.5,0.1995,0.178438225,1849.37953,2029.509735,,,,,
337.951,1806.090491,0.000565309,0.183127132,332,331,199.8999939,0.199899994,0.178903958,1850.154703,2279.188171,,,,,
338.972,2038.227993,0.000500925,0.183628057,333,332,200.5,0.2005,0.179548453,1849.08304,2378.546417,,,,,
339.993,2003.348412,0.000509647,0.184137704,334,333,201.5,0.2015,0.180551222,1844.351958,2032.975084,,,,,
341.014,1902.175665,0.000536754,0.184674458,335,334,201.6000061,0.201600006,0.180747376,1847.88298,2111.827515,,,,,
342.035,1936.888454,0.000527134,0.185201592,336,335,201.6000061,0.201600006,0.180853155,1852.331526,1865.102939,,,,,
343.056,1782.366138,0.000572834,0.185774426,337,336,201.8000031,0.201800003,0.181137693,1854.942473,1748.646239,,,,,
344.077,1782.131216,0.00057291,0.186347335,338,337,202,0.202,0.181421685,1857.55082,1806.090491,,,,,
345.098,1727.74238,0.000590945,0.18693828,339,338,203.1000061,0.203100006,0.182513921,1851.913533,2038.227993,,,,,
346.119,2047.420013,0.000498676,0.187436956,340,339,203.1999969,0.203199997,0.182707373,1855.425942,2003.348412,,,,,
347.14,2168.460396,0.000470841,0.187907797,341,340,204.3000031,0.204300003,0.183799859,1849.838199,1902.175665,,,,,
348.161,2258.721362,0.000452026,0.188359823,342,341,205.1000061,0.205100006,0.184622668,1847.010466,1936.888454,,,,,
349.182,1910.186183,0.000534503,0.188894326,343,342,205.5,0.2055,0.185085274,1847.796919,1782.366138,,,,,
350.203,1758.941262,0.000580463,0.189474789,344,343,205.8000031,0.205800003,0.185457445,1849.480892,1782.131216,,,,,
351.224,1630.007125,0.000626378,0.190101166,345,344,206,0.206,0.185739019,1852.061035,1727.74238,,,,,
352.245,1705.99132,0.000598479,0.190699645,346,345,206.3000031,0.206300003,0.186110293,1853.739495,2047.420013,,,,,
353.266,1947.058411,0.000524381,0.191224026,347,346,206.3999939,0.206399994,0.186300613,1857.21343,2168.460396,,,,,
354.287,1881.669955,0.000542603,0.191766629,348,347,207.1000061,0.207100006,0.187032205,1855.295459,2258.721362,,,,,
355.308,1820.764964,0.000560753,0.192327382,349,348,208.1999969,0.208199997,0.18812518,1849.832118,2307.899426,,,,,
356.329,1791.785602,0.000569823,0.192897205,350,349,208.5,0.2085,0.188495273,1851.505315,1910.186183,,,,,
357.35,1736.225525,0.000588057,0.193485262,351,350,208.6000061,0.208600006,0.188684055,1854.952718,1758.941262,,,,,
358.371,1658.527208,0.000615606,0.194100869,352,351,209.1000061,0.209100006,0.189234235,1854.844079,1630.007125,,,,,
359.392,1919.014853,0.000532044,0.194632913,353,352,209.3000031,0.209300003,0.189512558,1857.3967,1705.99132,,,,,
360.413,2187.097044,0.000466829,0.195099741,354,353,209.5,0.2095,0.189790389,1859.946659,1947.058411,,,,,
361.434,2430.492878,0.000420079,0.195519821,355,354,210.6999969,0.210699997,0.190974111,1853.654395,1881.669955,,,,,
362.455,2234.094931,0.000457008,0.195976829,356,355,211.5,0.2115,0.191795531,1850.929469,1820.764964,,,,,
363.476,2148.130234,0.000475297,0.196452126,357,356,212.1000061,0.212100006,0.192435555,1849.969978,1791.785602,,,,,
364.497,2192.249292,0.000465732,0.196917858,358,357,212.5,0.2125,0.192893899,1850.758378,1736.225525,,,,,
365.518,2193.827144,0.000465397,0.197383255,359,358,212.8000031,0.212800003,0.193261133,1852.415926,1658.527208,,,,,
366.539,2286.492138,0.000446536,0.19782979,360,359,213.3000031,0.213300003,0.193809701,1852.332455,1919.014853,,,,,
367.56,2387.903081,0.000427572,0.198257362,361,360,213.6000061,0.213600006,0.194176252,1853.985731,2187.097044,,,,,
368.581,2338.26061,0.000436649,0.198694011,362,361,214.1999969,0.214199997,0.19481526,1853.037594,2430.492878,,,,,
369.602,2391.268674,0.00042697,0.199120981,363,362,214.6000061,0.214600006,0.195272178,1853.822715,2234.094931,,,,,
370.623,2246.024664,0.000454581,0.199575562,364,363,215.1000061,0.215100006,0.195819835,1853.744797,2148.130234,,,,,
371.644,2000.902966,0.00051027,0.200085832,365,364,215.3999939,0.215399994,0.196185118,1855.390479,2192.249292,,,,,
372.665,2203.229088,0.000463411,0.200549243,366,365,215.5,0.2155,0.196367802,1858.756868,2193.827144,,,,,
373.686,2249.795639,0.000453819,0.201003062,367,366,215.6000061,0.215600006,0.196549947,1862.122099,2286.492138,,,,,
374.707,2298.625301,0.000444179,0.20144724,368,367,216.3999939,0.216399994,0.197369985,1859.451935,2387.903081,,,,,
375.728,2300.295514,0.000443856,0.201891096,369,368,216.8999939,0.216899994,0.197916344,1859.371453,2338.26061,,,,,
376.749,2351.401069,0.000434209,0.202325305,370,369,217.3000031,0.217300003,0.198371226,1860.148806,2391.268674,,,,,
377.77,2210.10886,0.000461968,0.202787274,371,370,217.6000061,0.217600006,0.198734496,1861.780453,2246.024664,,,,,
378.791,2211.005582,0.000461781,0.203249054,372,371,218,0.218,0.199188771,1862.55479,2000.902966,,,,,
379.812,2168.566351,0.000470818,0.203719872,373,372,218.1999969,0.218199997,0.199459953,1865.036034,2203.229088,,,,,
380.833,1779.401596,0.000573788,0.204293661,374,373,218.8000031,0.218800003,0.200096518,1864.100403,2249.795639,,,,,
381.854,1973.490807,0.000517357,0.204811018,375,374,219,0.219,0.200366999,1866.574849,2298.625301,,,,,
382.875,2048.972366,0.000498299,0.205309317,376,375,219.3999939,0.219399994,0.200820113,1867.342844,2300.295514,,,,,
383.896,2172.959169,0.000469866,0.205779183,377,376,220.1000061,0.220100006,0.201547691,1865.563424,2351.401069,,,,,
384.917,2218.713934,0.000460176,0.206239359,378,377,220.3999939,0.220399994,0.201908777,1867.179847,2210.10886,,,,,
385.938,2266.463098,0.000450482,0.206689841,379,378,220.8000031,0.220800003,0.202361192,1867.947091,2211.005582,,,,,
386.959,2267.943837,0.000450188,0.207140028,380,379,221.1000061,0.221100006,0.202721653,1869.558554,2168.566351,,,,,
387.98,2177.944435,0.000468791,0.207608819,381,380,221.3999939,0.221399994,0.203081764,1871.167521,1779.401596,,,,,
389.001,2269.949136,0.00044979,0.208058609,382,381,221.6999969,0.221699997,0.203441555,1872.773732,1973.490807,,,,,
390.022,2320.017718,0.000440083,0.208498692,383,382,222.1999969,0.222199997,0.203984617,1872.690232,2048.972366,,,,,
391.043,2660.889572,0.000383706,0.208882398,384,383,222.8000031,0.222800003,0.204619347,1871.768264,2172.959169,,,,,
392.064,2425.059329,0.000421021,0.209303419,385,384,223.1000061,0.223100006,0.20497834,1873.368669,2218.713934,,,,,
393.085,2427.18743,0.000420651,0.20972407,386,385,224.6000061,0.224600006,0.206439979,1864.94884,2266.463098,,,,,
394.106,2324.939316,0.000439151,0.210163221,387,386,224.6999969,0.224699997,0.206614854,1868.210309,2267.943837,,,,,
395.127,2377.754892,0.000429397,0.210592618,388,387,224.8000031,0.224800003,0.206789273,1871.470386,2177.944435,,,,,
396.148,2381.092934,0.000428795,0.211021413,389,388,224.8999939,0.224899994,0.206963211,1874.729318,2269.949136,,,,,
397.169,2550.470607,0.000400318,0.211421731,390,389,225.1000061,0.225100006,0.207228768,1877.152498,2320.017718,,,,,
398.19,2613.819324,0.000390616,0.211812347,391,390,225.3000031,0.225300003,0.207493924,1879.573105,2660.889572,,,,,
399.211,2284.095698,0.000447004,0.212259351,392,391,225.6000061,0.225600006,0.207850835,1881.156742,2425.059329,,,,,
400.232,2495.604858,0.000409119,0.21266847,393,392,226.3000031,0.226300003,0.208576103,1879.409939,2427.18743,,,,,
401.253,2683.098666,0.00038053,0.213049001,394,393,226.6999969,0.226699997,0.209024732,1880.160286,2324.939316,,,,,
402.274,2620.395384,0.000389636,0.213438637,395,394,226.8999939,0.226899994,0.209288652,1882.567432,2377.754892,,,,,
403.295,2389.908327,0.000427213,0.21386585,396,395,227.8000031,0.227800003,0.210198121,1879.1795,2328.307856,,,,,
404.316,2339.881319,0.000436347,0.214302196,397,396,228.3000031,0.228300003,0.210738464,1879.106414,2381.092934,,,,,
405.337,2504.485191,0.000407669,0.214709865,398,397,228.3999939,0.228399994,0.210909268,1882.326009,2550.470607,,,,,
406.358,2566.038713,0.00039789,0.215107755,399,398,228.6999969,0.228699997,0.211264399,1883.895261,2613.819324,,,,,
407.379,2507.801011,0.00040713,0.215514884,400,399,228.8000031,0.228800003,0.211434416,1887.109995,2284.095698,,,,,
408.4,2397.696674,0.000425825,0.21594071,401,400,229.1000061,0.229100006,0.211788889,1888.673205,2495.604858,,,,,
409.421,2841.336753,0.000359338,0.216300047,402,401,229.3000031,0.229300003,0.212050587,1891.058191,2683.098666,,,,,
410.442,3178.986849,0.000321172,0.216621219,403,402,229.6999969,0.229699997,0.212496948,1891.791881,2620.395384,,,,,
411.463,3090.750999,0.00033034,0.216951559,404,403,230,0.23,0.212850551,1893.347223,2389.908327,,,,,
412.484,3007.204626,0.000339518,0.217291077,405,404,230.8000031,0.230800003,0.213666752,1890.794875,2339.881319,,,,,
413.505,3284.292285,0.000310874,0.217601951,406,405,231.3000031,0.231300003,0.214205166,1890.710706,2504.485191,,,,,
414.526,3098.125669,0.000329554,0.217931505,407,406,231.5,0.2315,0.214465498,1893.078388,2566.038713,,,,,
415.547,3014.617723,0.000338683,0.218270188,408,407,231.6999969,0.231699997,0.214725486,1895.443379,2507.801011,,,,,
416.568,3017.598252,0.000338349,0.218608537,409,408,232.3999939,0.232399994,0.21544866,1893.722617,2397.696674,,,,,
417.589,2714.16998,0.000376174,0.218984711,410,409,232.6000061,0.232600006,0.215708137,1896.080534,2841.336753,,,,,
418.61,2786.070912,0.000366466,0.219351177,411,410,232.6000061,0.232600006,0.215781726,1900.068223,3178.986849,,,,,
